id,created_at,text
922158973113044993,2017-10-22 17:53:26,"b""@JodieBertaux Don't hold out any longer! Swing on by to see us. :)"""
922157721159458819,2017-10-22 17:48:28,b'@hwairalm_ Seeing you is the best part of our day! Come back soon.'
922156443482099712,2017-10-22 17:43:23,"b""@sarahinghamx There's no better way to start your day! &lt;3"""
922153937733668867,2017-10-22 17:33:26,"b""@yara_mohannad On a real note: Who's on MVP duty for our friend?"""
922153937528029184,2017-10-22 17:33:26,b'@Lucie_gdn Aw. Everyone needs friends like yours!'
922152702301425670,2017-10-22 17:28:31,b'@Ewoo7 Seeing you is the highlight of our day! Until next time.'
922152697763069952,2017-10-22 17:28:30,b'@rachelhart25 Nice! Thanks for coming by to see us!'
922151416738861058,2017-10-22 17:23:25,b'@nifaa_aga Fingers crossed you get your hands on a delicious meal soon!'
922151416491315200,2017-10-22 17:23:25,b'@mittlelonster Now that looks like a picture perfect meal! Thanks for sharing. :)'
922150171420524544,2017-10-22 17:18:28,"b""@kareng7630 We believe life is all about choices! We're just lucky to be one of yours!"""
922150169939992576,2017-10-22 17:18:27,"b""@oceane_rnd Does this mean we'll be seeing you soon? Hope so!"""
922150169788940288,2017-10-22 17:18:27,"b'@shafsamad Mmm... Sounds good to us, too! What McFlurry flavor is on your mind?'"
922148903297961989,2017-10-22 17:13:25,"b""@Arauzyafaly It's always a good day to come see us! What'd you have?"""
922145528355401728,2017-10-22 17:00:01,b'We\xe2\x80\x99re kicking the day off with this winning view. What is your goal for the day?\xe2\x9a\xbd  \xf0\x9f\x8d\x94 https://t.co/2g1IqAWD4b'
921872073231912960,2017-10-21 22:53:24,"b""@Karlaughter We hope this means we'll get to see you soon, Kal!"""
921868317522055168,2017-10-21 22:38:29,"b""@KeiserRheymar Come on over! We've got the deliciousness you're craving."""
921867043447730177,2017-10-21 22:33:25,"b""@twetttuuuhhh We hope this means we'll get to see you soon, Scarlet! &lt;3"""
921865795134685184,2017-10-21 22:28:27,"b""@irhmsyahmi You've got great taste! Thanks for sharing the McDonald's love. &lt;3"""
921865792941109249,2017-10-21 22:28:27,"b""@zupitstrixia Come on over! We've got the deliciousness you're craving."""
921860764465553408,2017-10-21 22:08:28,b'@dilahzen Thanks for visiting! Promise to come again soon?'
921860764226514944,2017-10-21 22:08:28,"b'@katejmorrison_ Amy sounds like a McD MVP, Kate! #imlovinit'"
921860764113166336,2017-10-21 22:08:28,"b""@HollowsxD Yay! Let's have another coffee date soon."""
921860763593117696,2017-10-21 22:08:28,b'@FandyAzizan Thanks for dropping by! Come again soon?'
921859492748414976,2017-10-21 22:03:25,"b""@Emilia_Miimii Come on over, Emilia! We've got the deliciousness you're craving."""
921859492484087809,2017-10-21 22:03:24,b'@amvaldiviezo Yay! Which menu item did you go with?'
921859492219899905,2017-10-21 22:03:24,b'@Sjg20xx Yay! Seeing you always brightens our day. :)'
921859491867561984,2017-10-21 22:03:24,b'@cessymerc Thanks for sharing your day with us! :)'
921858234016845826,2017-10-21 21:58:24,b'@firdesaleyna It was great to see you! Come again soon?'
921856971170570242,2017-10-21 21:53:23,b'@SyifaaAinaa Yay! Which menu item did you go with?'
921856970721824771,2017-10-21 21:53:23,b'@anismanisnis It was great to see you! Come again soon?'
921851954762059776,2017-10-21 21:33:27,b'@nurnadiaezzaty Thanks for stopping by! #imlovinit'
921851954103451648,2017-10-21 21:33:27,b'@jnanalbloushi Thanks for sharing your day with us! #imlovinit'
921851954082582528,2017-10-21 21:33:27,b'@latifalthh Thanks for visiting! Promise to come back soon?'
921851953373687808,2017-10-21 21:33:27,b'@Manar54x_ Thanks for visiting! Come again soon?'
921850698995773441,2017-10-21 21:28:28,b'@sbherlynenciso Thanks for stopping by! Come again soon?'
921843149336653826,2017-10-21 20:58:28,"b""@frankiebehrr Francesca, you're making us blush! &lt;3"""
921843148669714437,2017-10-21 20:58:28,"b""@MaritheFerrich Thanks for sharing the McDonald's love! &lt;3"""
921841879590821889,2017-10-21 20:53:25,b'@carlaa_mk Yay! We hope you enjoyed your meal.'
921841878571667457,2017-10-21 20:53:25,"b""@AdamHillier16 Aw. You're making us blush, Adam! &lt;3"""
921840628216090624,2017-10-21 20:48:27,"b""@tsaanell Don't ignore that craving! Come on over!"""
921839366632345602,2017-10-21 20:43:26,"b""@melaniarzamend2 Come on over, Mel! We've got the deliciousness you're craving."""
921838107753897984,2017-10-21 20:38:26,"b""@ravenrcyes Don't ignore that craving! Come on by!"""
921836861433184256,2017-10-21 20:33:29,b'@FerreroHlose How sweet! We hope you enjoyed your meal.'
921819224397422592,2017-10-21 19:23:24,b'@princefire02 Thanks for cruising by! Come again soon?'
921817995919405057,2017-10-21 19:18:31,b'@raizaindiana Thanks for visiting! Come see us again soon.'
921817995789393921,2017-10-21 19:18:31,"b""@Juliet_32 Who would like to be Juliet's McD MVP? Any takers?"""
921817995026026496,2017-10-21 19:18:31,b'@hasyaharon Thanks for dropping by! Come again soon?'
921816725234049025,2017-10-21 19:13:28,b'@carpediemm1903 Thanks for sharing your day with us! #imlovinit'
921816724449742851,2017-10-21 19:13:28,b'@frafrancee What are you waiting for? Come on by!'
921816724269359105,2017-10-21 19:13:28,"b""@MaritheFerrich Way to treat yourself! Let's have another McFlurry date soon."""
921816723875090435,2017-10-21 19:13:28,"b'@vickybayman_x Way to treat yourself, Victoria! Come again soon?'"
921815475071352832,2017-10-21 19:08:30,"b""@trciaptrcio Come on over! Let's have a fry date."""
921815474295492610,2017-10-21 19:08:30,"b""@Philip_PUNuda Come on over! We've got the sweetness you're craving."""
921815474123534336,2017-10-21 19:08:30,"b""@ayessagalang Come on over! Let's have a fry date. :)"""
921814213349265408,2017-10-21 19:03:29,b'@Nikspancho Thanks for stopping by! Come again soon?'
921814213101785089,2017-10-21 19:03:29,b'@hiliend Thanks for visiting! Come see us again soon.'
921812955657834496,2017-10-21 18:58:29,b'@AynurTrt Thanks for visiting! Come again soon?'
921806648125067265,2017-10-21 18:33:25,"b""@Richard61823852 Thanks for the love, Richard! We hope this means we'll get to see you soon."""
921806647302991877,2017-10-21 18:33:25,b'@haxziqueZairill It was great to see you! Come back soon?'
921805394116308993,2017-10-21 18:28:26,b'@Bekkersha We loved seeing you!'
921805394116308992,2017-10-21 18:28:26,b'@nanacris90 \xc2\xbfQu\xc3\xa9 le impide? \xc2\xa1Nos gustar\xc3\xada verle! \xc2\xbfHasta muy pronto?'
921805393898229760,2017-10-21 18:28:26,b'@DFOCTW Brother of the Year right there!'
921804135770533888,2017-10-21 18:23:26,"b""@calallewellyn Come on over, Callum! We've got the deliciousness you're craving."""
921804135753830400,2017-10-21 18:23:26,b'@Abm26x We loved seeing you!'
921804135388807169,2017-10-21 18:23:26,b'@WhosThatGirl081 Hope someone comes through for you!'
921804134755586049,2017-10-21 18:23:26,b'@annahlashri We loved seeing you!'
921804134638084096,2017-10-21 18:23:26,"b""@kairoplrm Hope you'll come hang soon!"""
921804134403268608,2017-10-21 18:23:26,b'@Syahirasuhana Thanks for sharing your day with us! #imlovinit'
921804133522399232,2017-10-21 18:23:26,"b""@SanicoLorenz Hope this means you'll come hang soon!"""
921802881124196352,2017-10-21 18:18:27,b'@wanikhmal1413 Yay! Which menu item did you go with?'
921802880935432192,2017-10-21 18:18:27,b'@imcoleenkate It was great to see you! Come back soon?'
921802880105046016,2017-10-21 18:18:27,b'@aniqhadilah Looks scrumptious! Thanks for stopping by. :)'
921802879916232704,2017-10-21 18:18:27,"b""@OhJurela Hope this means you'll come hang soon!"""
921801631213260801,2017-10-21 18:13:29,b'@azthukair Thanks for visiting! #imlovinit'
921801630248505346,2017-10-21 18:13:29,b'@SyafiqSingh Thanks for dropping by! Come again soon?'
921801629694914562,2017-10-21 18:13:29,"b""@LifeAsKing We hope this means we'll get to see you soon!"""
921800364961169410,2017-10-21 18:08:27,"b'@JonAndres_ It was great to see you, Jon! Come again soon?'"
921797853227384832,2017-10-21 17:58:29,b'@inthewindxbl We hope you were able to crush that craving!'
921796593640263680,2017-10-21 17:53:28,b'@IzzaniZahuri Yay! Thanks for the visit. &lt;3'
921796593422159874,2017-10-21 17:53:28,b'@DemanTan Thanks for stopping by! #imlovinit'
921796593107521536,2017-10-21 17:53:28,b'@Plumencre What a coincidence! We want a visit from you.'
921795333310550016,2017-10-21 17:48:28,b'@abeG_ayleeeee Thanks for visiting! Come back soon?'
921795333004374016,2017-10-21 17:48:28,"b""@elisa_legrain Thanks for the McDonald's love! Let's catch up soon."""
921792819945230337,2017-10-21 17:38:29,b'@MH__951 Yay! Which menu item did you go with?'
921792819366424576,2017-10-21 17:38:28,b'@ehhaidharlaa It was great to see you! Promise to come back soon?'
921792819227918339,2017-10-21 17:38:28,b'@Sa626_x Thanks for sharing your day with us! #imlovinit'
921792818099687426,2017-10-21 17:38:28,b'@asfyalis Thanks for sharing your day with us! #imlovinit'
921791564875214848,2017-10-21 17:33:29,"b""@sbirfanhussain Hope this means you'll come hang soon!"""
921791564531273731,2017-10-21 17:33:29,b'@_jjtino Yay! Seeing you always brightens our day. &lt;3'
921791563579183105,2017-10-21 17:33:29,"b'@iceteatanft Et on a envie de vous voir ! \xc3\x80 tr\xc3\xa8s bient\xc3\xb4t, on esp\xc3\xa8re ?'"
921791563344367617,2017-10-21 17:33:29,b'@chezeaumel On vous attend !'
921791562908094464,2017-10-21 17:33:29,b'@imstuckonpluto What a coincidence! We want a visit from you. :)'
921790303710973954,2017-10-21 17:28:29,b'@WanaOwei Thanks for sharing your day with us! #imlovinit'
921787773513814019,2017-10-21 17:18:25,b'@chinoigossipboy Yay! Which menu item did you go with?'
921785257518620672,2017-10-21 17:08:25,"b""@Coline_prchnt Who would like to be our friend's McD MVP? Any takers?"""
921783991648374786,2017-10-21 17:03:24,b'@BabyClemy On adore vous voir !'
921783991639904256,2017-10-21 17:03:24,b'@anabelenlaran El sentimiento es mutuo. &lt;3'
921783145137147904,2017-10-21 17:00:02,b'A happy belly is just a few taps away. Order McDonald\xe2\x80\x99s with #McDelivery by visiting: https://t.co/LgDZGIrbRz https://t.co/skYJ558dUM'
921782740785221633,2017-10-21 16:58:25,"b""@NikkiPulma Come on over! Let's have a Chicken McNuggets date. :)"""
921781489032945664,2017-10-21 16:53:27,"b""@gonzagaryj Aw. Thanks for the McDonald's love! &lt;3"""
921775211648815104,2017-10-21 16:28:30,b'@clxxiree We always love seeing you!'
921775211590103040,2017-10-21 16:28:30,"b""@tshngmndz Then come see us! We'd love to hang."""
921775211359424513,2017-10-21 16:28:30,b'@pmlpnc We love seeing you!'
921775210772262912,2017-10-21 16:28:30,"b""@christinepmnt Hope you'll come hang soon!"""
921773941361905666,2017-10-21 16:23:28,"b""@JOSEPHIINEW Then come grab some! We'd love to see you."""
