id,created_at,text
922870436010000386,2017-10-24 17:00:32,"b""Bannon, who talks to Trump often, says he's Trump's 'wingman:' https://t.co/ILe1X8bxEN https://t.co/CFpV1q5XL4"""
922870260499341312,2017-10-24 16:59:50,b'WATCH: President Trump ignores shouted questions on Corker feud ahead of lunch with GOP on taxes https://t.co/NE7SjJ6VjU'
922862843032203264,2017-10-24 16:30:22,"b""Gold Star father Khizr Khan: Trump needs to show 'dignity and restraint' with Gold Star families:\xe2\x80\xa6 https://t.co/kboXdshNMR"""
922858447120601088,2017-10-24 16:12:54,"b'RT @NBCPolitics: Rep. Nunes on Russia investigation recusal: ""Go back and read the statement I said at the time"" https://t.co/Uu4bNI2gSl'"
922855490748583936,2017-10-24 16:01:09,b'RT @mmurraypolitics: And here is another House GOP investigation -- announced by Rep. Devin Nunes -- to look into the Obama admin https://t\xe2\x80\xa6'
922855321885986817,2017-10-24 16:00:29,"b""Maddowblog: Does being on Team Trump mean never having to say you're sorry?: https://t.co/tkYDFyo3eT https://t.co/9UxOB77kFv"""
922854014919888897,2017-10-24 15:55:17,"b'RT @NBCNews: Sen. Corker: ""You would think he would... act like a president of the United States, but that\'s just not going to be the case,\xe2\x80\xa6'"
922853173328564224,2017-10-24 15:51:56,"b'RT @NBCNews: Corker: ""For young people to be watching... someone of this mentality as pres. of U.S. is something that I think is debasing t\xe2\x80\xa6'"
922849901817618432,2017-10-24 15:38:56,"b'RT @NBCPolitics: Corker on Trump presidency: ""I\'ve seen no evolution in an upward way...It appears to me he\'s almost devolving"" https://t.c\xe2\x80\xa6'"
922847765226573825,2017-10-24 15:30:27,b'Chris Hayes says it may be time to rename the Environmental Protection Agency: https://t.co/lET5dnYd2f https://t.co/ZNDg7OYP3S'
922840246735245312,2017-10-24 15:00:35,b'McCain takes aim at medical deferment Trump took to skip Vietnam: https://t.co/QGeDKN6PfW https://t.co/ufTzoJjRyA'
922832651643490307,2017-10-24 14:30:24,"b""Joe: Historians will look back at the First Lady's anti-bullying initiative as example of Pres. Trump's hypocrisy:\xe2\x80\xa6 https://t.co/53dqxXipLn"""
922829077093924864,2017-10-24 14:16:11,"b""Ryan: Trump &amp; Corker feud won't impact tax reform, best to settle it in person  https://t.co/uC8AGHg20m"""
922826493352402944,2017-10-24 14:05:55,"b'RT @NBCNews: Corker on Trump: ""What we need to do is support him when he\'s right and check him when he\'s wrong, which is plenty"" https://t.\xe2\x80\xa6'"
922825073609846784,2017-10-24 14:00:17,b'Trump awards the Medal of Honor during Gold Star feud: https://t.co/U2HmIgL9lP https://t.co/l0rrsPOgg0'
922824887768555520,2017-10-24 13:59:33,"b'Q. Senator, do you regret supporting the president? Corker: \xe2\x80\x9cWell, what do you think?\xe2\x80\x9d  https://t.co/uAnKOA1hi5'"
922821274556141569,2017-10-24 13:45:11,b'#AlertTheDaycareStaff: Sen. Bob Corker &amp; Pres. Trump engage in morning Twitter feud: https://t.co/qIoEjWlSIG https://t.co/2qI3tXaFci'
922817524831531013,2017-10-24 13:30:17,"b""Lawrence: 'The worst thing we know about John Kelly:' https://t.co/FqLOiGxzFo https://t.co/nWW3Lk5lYb"""
922813715325517824,2017-10-24 13:15:09,"b'Government study shows, extreme weather, climate change costing taxpayers billions: https://t.co/zh3gLIYO2x https://t.co/WuLLVllJwZ'"
922809997700018176,2017-10-24 13:00:23,"b""Fmr. Ag Eric Holder: 'Our democracy is under attack': https://t.co/VIWmDMKSrj https://t.co/WA2EBsFjMj"""
922794858418507776,2017-10-24 12:00:13,"b'U.S. soldiers were likely set-up for ambush in Niger, officials say: https://t.co/8FWWhhRm1P https://t.co/SH85Popmhc'"
922791093619642368,2017-10-24 11:45:16,"b'Trump disputes Gold Star widow, dragging feud into its second week: https://t.co/ocL6Yvowub https://t.co/2LXVl223nh'"
922679745304842242,2017-10-24 04:22:48,b'Bill O\xe2\x80\x99Reilly settled harassment claim for $32M: NYT https://t.co/Q9Df53ejh9 https://t.co/R1RJ7UkDPn'
922667821162795009,2017-10-24 03:35:25,b'Matthews: Will JFK files answer questions on Oswald? https://t.co/ZlcXf1pGod https://t.co/8vdELDbXOf'
922655066636587008,2017-10-24 02:44:44,b'Rep. Lee: Trump owes Gold Star family an apology https://t.co/GZ9mbGGV6T https://t.co/p0VhzwPwTn'
922645369430970368,2017-10-24 02:06:12,b'WaPo: Democrats jittery about VA Governor race https://t.co/10NIdzry7o https://t.co/jHe6VY0DnT'
