default,nw.ta,inc.na,cashp,pat.nw,contl.nw,fa.ta,inv.nw,nw.ce,debt.equity,current.r,debtr.turn,goods.turn,debt.ta
0,0.572639225,1.286924939,4.6,0.0358,0.0148,0.36440678,0.088794926,0.750793651,0.33,1.75,5.16,28.68,0.190072639
0,0.863013699,0.753424658,0.6,-0.0436,0.0533,0.316438356,0.132539683,0.931952663,0.07,5.766,6.11,4.07,0.063013699
0,0.086025545,0.350488355,9.7,0.60716,1.0218,0.400450789,0.364628821,0.10333935,8.68,0.72,1.89,17.27,0.746431255
0,0.488648649,0.380540541,0.2,-0.0175,0.0708,0.261621622,0.588495575,0.672619048,0.49,0.49,58.17,2.192,0.237837838
0,0.297495418,1.130116066,22,0.3246,0.0533,0.466707392,0.171457906,0.419104991,1.39,1.09,11.67,11.86,0.412339646
0,0.310197087,1.453299057,8.7,0.0792,0.4751,0.430162811,0.230662983,0.501385042,0.99,0.91,6.32,17.27,0.30848329
0,0.207819805,1.322566936,12.5,0.0965,0.1759,0.228219295,0.016359918,0.310870947,2.22,0.89,5.9,60.89,0.460688483
0,0.194663167,1.967629046,18.2,0.2024,0.0533,0.199912511,0.187640449,0.432879377,1.31,1.1,4.7,11.31,0.255030621
0,0.839378238,0.784110535,2.8,0.0272,0.00532,0.288428325,0.1718107,0.883636364,0.13,3.53,3.61,30.7,0.110535406
0,0.40685413,0.890158172,2.9,0.0353,0.0065,0.144991213,0.180345572,0.618157543,0.62,2.81,1.54,9.15,0.251318102
0,0.141034483,1.975172414,13.3,0.1138,0.8215,0.225862069,0.204156479,0.242586002,3.12,1.04,13.2,7.92,0.440344828
0,0.494939271,0.526315789,2.4,0.0082,0.00532,0.265182186,0.010224949,0.567944251,0.76,1.78,4.64,7.18,0.376518219
0,0.747993579,2.431781701,8.3,0.0924,0.0533,0.568218299,0.179184549,0.95687885,0.05,2.44,11.57,63.57,0.033707865
0,0.363698165,0.970768185,3.7,0.0363,0.5159,0.054384772,0.156074766,0.553830228,0.81,1.56,2.84,5.62,0.292997961
0,0.262225372,1.236711552,8.6,0.0403,0.2027,0.222537208,0.062162162,0.371485944,1.69,1.56,4.72,13.58,0.443656981
0,0.306306306,6.638253638,8.9,0.0792,0.0533,0.326403326,0.188914027,0.368026644,1.72,1.39,6.32,17.27,0.525987526
0,0.271033315,1.668548842,11.9,0.0792,0.0533,0.321287408,0.18125,0.488301119,1.05,0.88,6.32,17.27,0.284020327
0,0.733333333,1.282539683,8.2,0.1389,0.0533,0.250793651,0.166666667,0.89017341,0.12,3.36,5.53,28.12,0.09047619
0,0.293333333,1.000952381,16.5,0.4695,0.0533,0.504761905,0.006493506,0.448979592,1.23,0.95,4.36,32.28,0.36
0,0.487757101,4.357492654,18.85,0.0792,2.17464,0.410381978,0.167670683,1,0.79,0.31,6.32,17.27,0.971596474
0,0.573849879,1.157384988,8.6,0.0366,0.038,0.389830508,0.176160338,0.835978836,0.2,1.31,5,20.02,0.112590799
0,0.505060729,1.558704453,2.8,0.0223,0.0533,0.296558704,0.018036072,0.683561644,0.46,1.24,39.13,40.48,0.233805668
0,0.524710831,0.588853838,10.7,0.1672,1.4028,0.299684543,0.106212425,0.814029364,0.23,1.21,1.77,3.89,0.119873817
0,0.617606602,0.774415406,7.2,0.1204,0.265,0.215955983,0.111358575,0.899799599,0.11,1.68,1.76,17.27,0.068775791
0,0.393483709,1.16374269,6.7,0.059,0.0533,0.308270677,0.177282378,0.596958175,0.68,1.49,3.16,22.49,0.26566416
0,0.253928028,1.576786619,16.5,-0.0391,0.2136,0.518499747,0.166666667,0.339891452,1.94,1.54,7.65,305.334,0.493157628
0,0.166738105,0.817831119,14.1,0.0969,0.0533,0.425203601,0.053984576,0.243429287,3.11,0.94,4.2,24.08,0.518216888
0,0.217913708,2.186783179,11.6,0.1536,0.0376,0.234298198,0.209273183,0.338997451,1.95,2.24,10.72,46.09,0.424358274
0,0.760601915,0.708618331,-3.9,-0.0778,0.0054,0.117647059,0.150179856,0.874213836,0.14,1.84,5.43,10.09,0.109439124
0,0.709259259,2.640740741,8.7,0.2282,0.0914,0.153703704,0.218015666,0.849223947,0.18,3.21,4.75,13.39,0.125925926
0,0.453955901,0.793774319,10.1,0.1978,0.0533,0.479896239,0.017142857,0.579470199,0.73,1.18,3.77,31.36,0.329442283
0,0.514476615,1.018930958,8,0.064,0.0974,0.711581292,0.006493506,0.668596237,0.5,2.71,7.09,70.91,0.255011136
0,0.402608696,0.876521739,6.1,0.0644,0.0533,0.473043478,0.180345572,0.566707466,0.76,1.29,8.88,17.27,0.307826087
0,0.368962787,2.121140143,5.7,0.0635,0.0579,0.258115598,0.179184549,0.496801706,1.01,1.34,7.09,42.64,0.373713381
0,0.330950679,3.6154396,2.8,0.0307,0.0533,0.185132237,0.056155508,0.573729864,0.74,1.21,11.73,32.94,0.23659757
0,0.25585506,1.156429518,-18,-0.4282,0.0533,0.466195316,0.144214162,0.323102679,2.09,0.97,22.42,4.75,0.536014141
0,0.300625,0.338125,-3.5,0.0792,0.0644,0.376875,0.004158004,0.342836778,1.92,3.82,6.32,17.27,0.57625
0,0.126315789,3.559808612,17.2,0.3547,0.0533,0.213397129,0.202020202,0.176470588,4.67,2.79,15.84,33.64,0.493779904
0,0.181988743,0.945590994,12.6,0.052,0.0533,0.348030019,0.14347079,0.265389877,2.77,1.19,2.8,11.59,0.503752345
0,0.264485981,3.081308411,-3.1,-0.1086,0.1184,0.261214953,0.220848057,0.327735958,2.05,1.39,12.41,19.33,0.542523364
0,0.305639782,2.039417829,18.8,0.2475,0.0533,0.338993329,0.165674603,0.39375,1.54,2.02,6.68,13.07,0.470588235
0,0.729805014,1.270194986,1.6,-0.017,0.0533,0.357938719,0.160305344,0.870431894,0.15,2.28,6.04,17.63,0.108635097
0,0.537777778,0.234444444,10.4,0.2076,0.0533,0.313333333,0.446280992,0.61971831,0.61,2.47,5.3,2.192,0.33
0,0.193686672,0.582618862,4.5,0.0665,0.0533,0.560795012,0.168008048,0.900362319,0.11,1.28,5.85,7.11,0.021434139
0,0.248258706,0.712437811,-12.2,0.0792,0.0301,0.16318408,0.167334669,0.433159722,1.31,1.17,6.32,17.27,0.324875622
0,0.320586361,1.019120459,9,0.0283,0.0716,0.531548757,0.166003976,0.996039604,0.79,0.54,32.04,129.36,0.005098789
0,0.996146435,0.034682081,0.2,-0.0077,0.0533,0.030828516,0.899419729,0.996146435,0.79,1.23,1.43,17.27,0.015414258
0,0.890034364,7.644329897,18.85,0.0792,0.5483,0.029209622,0.161196911,1,0.79,0.31,6.32,17.27,1.704467354
0,0.201670644,0.085918854,1.3,0.0392,0.0533,0.557875895,0.384615385,0.208770846,3.79,0.54,6.32,17.27,0.764319809
0,0.98490566,8.394339623,-0.3,-0.0058,0.0533,0.030188679,0.159961686,1,0.79,0.31,6.32,17.27,1.871698113
0,0.302962549,0.916713248,-2.5,-0.0831,0.0533,0.03353829,0.053505535,0.323196184,2.09,3.11,1.63,18.79,0.634432644
0,0.868150685,0.501712329,4.4,0.0301,0.0296,0.260273973,0.132149901,0.976878613,0.03,1.84,5.58,17.27,0.020547945
0,0.257270694,1.355704698,15.4,0.3339,0.6551,0.482475764,0.023188406,0.523520486,0.91,0.91,8.24,305.334,0.234153617
0,0.89532294,0.115812918,0.1,0.0377,0.00532,0.153674833,0.129353234,0.985294118,0.03,1.46,1.87,3.5,0.017817372
0,0.321901793,1.755261107,11.9,0.0792,0.0799,0.334372564,0.050847458,0.381700555,1.62,1.67,6.32,17.27,0.521434139
0,0.510183299,0.870672098,7.2,0.0304,0.0533,0.567209776,0.166666667,0.7828125,0.28,0.81,4.95,17.27,0.141547862
0,0.716617211,1.204747774,6.5,0.1069,0.0533,0.121661721,0.172877847,0.975757576,0.03,1.18,7.3,17.27,0.017804154
0,0.979927007,0.136861314,0.1,0.0792,0.0533,0.031021898,0.305400372,0.987132353,0.03,5.766,1.312,2.192,0.01459854
0,0.143068392,1.031053604,9.4,0.1165,2.17464,0.287985213,0.010335917,0.189057157,4.29,1.04,4.92,10.41,0.613678373
0,0.954761905,0.092857143,0.5,0.0061,0.0533,0.038095238,0.458852868,0.995037221,0.79,5.766,3.33,17.27,0.019047619
0,0.18907414,3.61191912,15,0.086,2.17464,0.229514012,0.156660413,0.24009009,3.17,1.64,28.87,25.65,0.598439163
0,0.344262295,0.760928962,5.4,0.07,0.0754,0.196721311,0.015873016,0.439790576,1.27,1.33,2.63,2.59,0.43852459
0,0.583042973,2.256678281,16.3,0.0792,0.0533,0.155632985,0.166334661,0.749253731,0.33,4.6,6.32,17.27,0.195121951
0,0.308603491,1.114713217,11.2,0.0943,0.0162,0.504987531,0.168686869,0.412844037,1.42,1.15,5.6,24.8,0.438902743
0,0.448275862,1.969722456,3.7,0.0209,0.1257,0.193439865,0.257035647,0.587004405,0.7,1.43,4.92,79.67,0.315391085
0,0.216786355,2.042639138,10.7,0.1538,0.588,0.168761221,0.00621118,0.418907199,1.39,1.2,5.87,9.93,0.300718133
0,0.53307393,0.174124514,4,0.0073,0.00532,0.450389105,0.622262774,0.600877193,0.66,0.43,11.12,12.49,0.354085603
0,0.967509025,0.223826715,18.85,-0.0037,0.0533,0.164259928,0.003731343,0.97277677,0.03,5.766,1.312,17.27,0.027075812
0,0.345132743,0.345132743,2.7,0.0225,0.00532,0.758112094,0.304273504,0.860294118,0.16,1.49,54.76,6.85,0.056047198
0,0.708333333,0.646464646,6,0.0774,0.0533,0.294191919,0.251336898,0.798008535,0.25,4.37,12.07,26.72,0.179292929
0,0.368805849,0.936636881,8.8,0.1381,0.0705,0.281884647,0.077092511,0.492407809,1.03,1.55,3.68,3.51,0.380178716
0,0.207667732,1.450079872,4.8,0.0792,0.0154,0.207268371,0.160576923,0.333119795,2,1.45,6.32,17.27,0.415734824
0,0.321901324,1.016847172,10.3,0.0285,0.2654,0.129362214,0.014953271,0.423594616,1.36,1.68,2.33,9.38,0.438026474
0,0.341513292,0.52198364,-10.5,-0.1686,0.6467,0.062372188,0.276946108,0.425206875,1.35,0.39,3.58,6.47,0.461656442
0,0.601694915,0.748587571,7.1,0.124,0.0533,0.117231638,0.612676056,1,0.79,0.76,25.15,10.22,1.401129944
0,0.410309278,2.619587629,7.4,0.1452,0.8166,0.205154639,0.06281407,0.861471861,0.16,1.07,6.23,24.41,0.065979381
0,0.901477833,0.239737274,1.6,0.0037,0.0533,0.203612479,0.234972678,1,0.79,5.54,1.8,17.27,1.628899836
0,0.457239627,1.822184589,4.7,0.0571,0.3241,0.156646909,0.096296296,0.690537084,0.45,1.6,5.15,7.33,0.204911092
0,0.498612396,0.384828862,2.7,0.0187,0.0533,0.246993525,0.154916512,1,0.79,1.69,1.69,3.9,0.917668825
0,0.469879518,3.176341731,14.7,0.1682,0.0583,0.327491785,0.194638695,0.852882704,0.17,1.21,32.45,305.334,0.081051479
0,0.677536232,0.845410628,26.3,0.5254,0.0533,0.47705314,0.148841355,0.838565022,0.19,1.1,9.47,9.33,0.130434783
0,0.784107946,1.203898051,7.5,0.0675,0.0249,0.389805097,0.13001912,0.892491468,0.12,2.27,3.94,38.91,0.094452774
0,0.732612056,1.2812983,10.8,0.1212,0.0533,0.191653787,0.004219409,0.977319588,0.03,3.44,3.44,61.06,0.017001546
0,0.486397362,0.07502061,-1.2,-0.0433,0.00532,0.419620775,0.005084746,0.540788268,0.85,0.31,2.6,23.89,0.413025556
0,0.848909657,0.280373832,4.9,0.026,0.0533,0.475077882,0.04587156,1,0.79,5.766,4.26,17.27,1.54517134
0,0.908462867,0.126079447,3.5,0.0314,0.0533,0.027633851,0.158745247,1,0.79,5.766,1.312,18.73,1.713298791
0,0.69382716,10.98518519,18.85,0.0792,0.0533,0.061728395,0.297153025,1,0.79,1.23,6.32,17.27,2.449382716
0,0.378354978,1.082251082,10.5,0.0778,0.1716,0.532467532,0.263157895,0.670245399,0.49,1.27,5.57,115.26,0.186147186
0,0.321626617,1.946395564,22.3,0.2036,0.0533,0.304374615,0.005747126,0.425081433,1.35,0.85,12.21,30.26,0.434996919
0,0.942003515,0.521968366,1.3,0.0151,0.0533,0.07029877,0.005597015,0.965765766,0.04,5.766,1.35,2.192,0.033391916
0,0.505854801,1.796252927,12.3,0.2013,0.0069,0.471896956,0.00462963,0.75261324,0.33,1.27,10.71,13.77,0.166276347
0,0.399706098,1.293901543,7.4,0.0074,0.0533,0.385011021,0.022058824,0.745205479,0.34,0.96,3.82,17.27,0.136664217
0,0.090534979,0.981069959,75.7,0.0792,2.17464,0.533333333,0.006060606,0.106280193,8.41,1.28,6.32,17.27,0.761316872
0,0.286043829,1.830449827,14.9,0.60716,0.0533,0.144175317,0.02016129,0.579439252,0.73,1.11,7.85,7.97,0.207612457
0,0.295924765,3.213793103,7.9,0.1651,0.75,0.113479624,0.06779661,0.598225602,0.67,1.13,12.32,45.34,0.186833856
0,0.290322581,0.290322581,18.85,0.0792,0.0533,15.08064516,4.638888889,0.486486486,0.79,3,6.32,17.27,16
0,0.486830926,1.628717077,7.7,0.0135,0.0533,0.275276126,0.145724258,0.631753032,0.58,2.03,13.35,22.8,0.283772302
0,0.199693369,2.535837486,10.6,0.0391,0.0533,0.239938674,0.160268714,0.493838863,1.02,0.81,9.86,44.08,0.204676121
0,0.374242424,1.184090909,6.7,0.0792,0.0533,0.579545455,0.16902834,0.483839373,1.07,0.86,10.08,166.71,0.399242424
0,0.244935543,1.418416206,6.9,0.0792,0.0533,0.149171271,0.12556391,0.477386935,1.09,1.17,6.32,17.27,0.268139963
0,1,0.129963899,1.2,0.0054,0.0533,0.23465704,0.494584838,1,0.79,1.23,10.25,7.01,1.790613718
0,0.44785772,1.882780922,8.9,0.0201,0.0533,0.61843169,0.150722022,0.575883576,0.74,1.02,8.12,21.71,0.329830234
0,0.256736146,2.288256228,4.5,0.005,0.099,0.460599898,0.001980198,0.381708239,1.62,0.83,7.79,16.17,0.415861718
0,0.181422351,4.997460087,12.7,0.1645,0.384,0.141146589,0.01,0.304692261,2.28,1.18,14.38,22.5,0.414005806
0,0.471763684,1.544743701,9,0.0356,0.0533,0.351867941,0.153775322,0.506057782,0.98,1.52,27.75,85.68,0.460469157
0,0.336472065,1.463276836,6.5,0.0419,0.2836,0.147520402,0.001865672,0.589010989,0.7,1.29,3.34,14.92,0.23477715
0,0.216099406,0.674230146,5.6,0.0438,0.0533,0.42193409,0.20875,0.286123033,2.5,1.07,2.6,71.49,0.539168017
0,0.298154556,1.709919262,15.1,0.1061,0.0533,0.452133795,0.021276596,0.386976048,1.58,1.14,5.55,213.83,0.472318339
0,0.271929825,1.067405355,-2.2,-0.0924,0.017,0.471837488,0.001697793,0.328499721,2.04,0.85,6.6,6.82,0.555863343
0,0.377730796,1.093023256,6.7,0.0303,0.00532,0.280479211,0.155783582,0.524975514,0.9,0.7,6.33,14.46,0.341789993
0,0.937919463,0.447986577,2.2,0.0792,0.0533,0.228187919,0.248658318,1,0.79,5.766,2.91,3.39,1.66442953
0,0.129462796,1.911911912,10,0.0385,2.17464,0.14014014,0.023195876,0.350180505,1.86,1.2,5.46,4.78,0.24024024
0,0.354948805,2.767064846,15.4,0.347,0.0533,0.387372014,0.004807692,0.576177285,0.74,0.85,15.58,17.27,0.26109215
0,0.339506173,1.102194787,41.7,0.60716,0.0343,0.133744856,0.168686869,1,0.79,0.72,5.32,279.08,0.680384088
0,0.529580153,1.905534351,4.2,0.0594,0.0054,0.148854962,0.088288288,0.695488722,0.44,1.34,8.98,26.46,0.231870229
0,0.3802589,2.086569579,16.2,0.3353,0.0936,0.057443366,0.177659574,0.723076923,0.38,1.24,3.48,291.91,0.145631068
0,0.139669421,1.917355372,22.4,0.60716,0.0473,0.175206612,0.076923077,0.224435591,3.46,1.52,10.58,12.77,0.258677686
0,0.55508831,2.507989907,4.1,0.0276,0.0533,0.388561817,0.243939394,0.944206009,0.06,0.77,10.84,182.71,0.032800673
0,0.332931969,1.995183624,4.6,0.0558,0.0533,0.099939795,0.005424955,0.511563367,0.95,1.8,5.72,27.55,0.317880795
0,0.790927022,0.729783037,18.6,0.5393,0.0249,0.534516765,0.16957606,1,0.79,2.08,12.82,5.38,1.956607495
0,0.163245357,1.825024438,10.4,0.0792,0.0533,0.423264907,0.095808383,0.292469352,2.42,0.96,6.32,17.27,0.394916911
0,0.358633776,0.951296648,-18,-0.5157,0.0533,0.345983555,0.296296296,0.696560197,0.44,0.69,5.1,37.89,0.156230234
0,0.812227074,0.531295488,6.5,0.0522,0.0054,0.35371179,0.149641577,0.97382199,0.03,2.94,2.74,4.11,0.021834061
0,0.734104046,1.171965318,18.1,0.3024,0.0709,0.693641618,0.164370079,1,0.79,0.47,54.07,17.27,1.433526012
0,0.20942623,1.768032787,10.5,0.09,0.2094,0.221721311,0.015655577,0.351444292,1.85,1.09,4.76,15.76,0.38647541
0,0.423805914,1.814253222,3.7,0.0235,0.0533,0.271417741,0.003577818,0.511436414,0.96,1.77,4.38,29.98,0.404852161
0,0.547317073,0.608780488,2.4,0.0054,0.025,0.416585366,0.042780749,0.635334088,0.57,1.52,5.58,2.76,0.314146341
0,0.775480059,1.208271787,4,0.0038,0.0133,0.155096012,0.159047619,1,0.79,3.68,3.94,14.09,1.465288035
0,0.431239389,0.969439728,5,0.0423,0.6476,0.349745331,0.164370079,0.742690058,0.35,1.68,3.03,27.72,0.149405772
0,0.436619718,1.417057903,8.4,0.0522,0.0556,0.345852895,0.107526882,0.503610108,0.99,1.38,7.09,25.04,0.430359937
0,0.61487965,2.357768053,8,0.1189,0.0285,0.301969365,0.001779359,0.814492754,0.23,1.19,30.46,21.94,0.140043764
0,0.179190751,1.309661437,12.5,0.32,0.0533,0.245251858,0.004608295,0.575596817,0.74,0.88,6.22,305.334,0.132122213
0,0.186542923,1.463109049,23.2,0.0792,0.0075,0.625522042,0.094527363,0.210691824,3.75,1.44,6.32,17.27,0.574013921
0,0.226641112,2.491135601,14.6,0.2494,0.0533,0.313847628,0.17653277,0.319594595,2.13,1.27,13.99,7.15,0.482510781
0,0.251609936,0.963201472,10.2,0.0774,0.0347,0.338086477,0.152650823,0.314006889,2.18,1.32,3.9,23.64,0.549678013
0,0.61002445,1.398533007,10.3,0.1869,0.0533,0.237163814,0.054108216,0.733823529,0.36,1.6,4.01,15.22,0.221271394
0,0.324027916,0.04885344,-2.3,-0.1094,0.0533,0.833998006,0.128461538,0.357929515,1.79,1.4,1.94,17.27,0.581256231
0,0.404701931,2.73131822,6.6,0.0189,0.0533,0.47774979,0.173236515,0.578631453,0.73,1.21,12.37,57.73,0.294710327
0,0.450903378,2.314218382,2.2,0.0176,0.0533,0.093479969,0.017421603,0.757255937,0.32,1.72,32.29,95.09,0.144540456
0,0.974137931,38.35344828,18.85,0.0792,0.1062,0.775862069,0.738938053,1,0.79,5.766,6.32,17.27,8.551724138
0,0.156310058,1.3119795,15.5,-0.0973,0.0533,0.562459962,0.342213115,0.219227314,3.56,0.78,12.92,17.27,0.556694427
0,0.380581148,0.722182849,8,0.0854,0.1043,0.530120482,0.111731844,0.526987242,0.9,1.07,3.71,7.08,0.341601701
0,0.780033841,11.84433164,18,0.1745,0.00532,0.228426396,0.112798265,0.850553506,0.18,3.27,52.8,305.334,0.137055838
0,0.527367507,0.653344917,3.4,0.0047,0.0533,0.597741095,0.137561779,0.708284714,0.41,1.28,12.93,49.68,0.217202433
0,0.804347826,0.024456522,18.85,-0.0217,0.0533,0.474184783,0.038851351,0.989966555,0.03,5.766,6.32,17.27,0.010869565
0,0.881481481,0.567407407,4.2,0.0343,0.0533,0.272592593,0.129411765,0.950479233,0.05,4.06,2.51,9.23,0.045925926
0,0.281451141,0.9906378,9.3,0.176,0.1102,0.645991808,0.002079002,0.324342549,2.08,1.03,9.62,129.14,0.583382095
0,0.609730849,4.605590062,18.85,0.0792,0.00532,0.260869565,0.141765705,0.622621564,0.61,0.71,6.32,17.27,0.369565217
0,0.335837246,1.892331768,9.6,-0.0245,0.0533,0.130203443,0.024231128,0.446711074,1.24,1.56,11.62,17.49,0.415962441
0,0.953150242,7.187399031,18.85,0.0792,0.0533,0.169628433,0.141525424,0.994940978,0.03,1.23,6.32,17.27,0.012924071
0,0.727722772,0.728960396,1.9,0.0137,0.0533,0.181930693,0.462585034,0.98,0.03,1.95,2.05,17.27,0.014851485
0,0.998058252,0.034951456,0.1,0.0019,0.0533,0.031067961,0.011673152,1,0.79,5.766,6.32,17.27,1.926213592
0,0.204864865,1.581621622,16.5,0.111,0.0533,0.375675676,0.220316623,0.306386419,2.26,1.25,5.47,32.56,0.463783784
0,0.209930314,1.245644599,25.2,0.2821,1.1245,0.12587108,0.173236515,0.409515718,1.44,1.17,2.87,17.27,0.302700348
0,0.338174274,1.073305671,14.4,0.2125,1.227,0.241355463,0.014314928,0.768867925,0.3,1.17,6.74,305.334,0.101659751
0,0.205610674,0.013000342,0.2,-0.0215,0.0533,0.045501197,0.138935108,0.207241379,3.83,0.37,6.32,17.27,0.016763599
0,0.541786744,1.574447646,11.2,0.0551,0.0533,0.516810759,0.148049645,0.673031026,0.49,1.74,7.54,21.88,0.263208453
0,0.16401649,0.462308598,2.4,0.0792,0.0533,0.581566549,0.001795332,0.21723869,3.6,0.91,6.32,17.27,0.590989399
0,0.835616438,0.598173516,3.2,0.0082,0.0533,0.422374429,0.228142077,1,0.79,3.4,3.77,2.84,2.264840183
0,0.621807466,0.643418468,6.2,0.0381,0.0126,0.415520629,0.131911532,0.832894737,0.2,2.18,3.41,17.27,0.12475442
0,0.430842607,1.215421304,8.3,0.0729,0.0533,0.430842607,0.154059041,0.52775073,0.89,1.11,9.95,8.03,0.385532591
0,0.311218986,1.014023732,10.3,0.0353,0.2357,0.53236246,0.144714038,0.352689487,1.84,0.86,4.42,18.6,0.571197411
0,0.079122095,1.689782368,-15.7,-0.4132,1.7902,0.180007377,0.194638695,0.168169345,4.95,1.84,3.01,20.74,0.391368499
0,0.234774523,5.354718735,7.3,0.032,0.0533,0.20223152,0.165346535,0.417700579,1.39,0.94,56.01,33.33,0.327289633
0,0.378824672,1.110733366,18.4,0.60716,0.6231,0.302088392,0.107051282,0.545836249,0.83,1.57,4.44,17.27,0.290917921
0,0.974481659,7.09569378,18.85,0.0792,0.0533,0.465709729,0.518821604,1,0.79,1.23,6.32,17.27,1.582137161
0,0.96214511,7.017350158,18.85,0.0792,0.0533,1.474763407,0.136885246,1,0.79,0.31,6.32,17.27,1.56466877
0,0.443017657,1.402889246,9.6,0.1607,0.0489,0.07223114,0.151268116,1,0.79,1.6,3.04,261.36,0.796147673
0,0.190568226,1.235794356,20.8,0.2565,0.4097,0.398531117,0.169371197,0.315620999,2.17,0.75,12.62,5.02,0.413219946
0,0.908011869,0.105341246,0.7,0.0792,0.0533,0.40504451,0.136437908,0.948837209,0.05,4.65,4.9,2.25,0.048961424
0,0.713527851,1.668435013,16.2,0.3416,0.0533,0.201591512,0.155204461,0.765291607,0.31,3.9,17.09,17.27,0.218832891
0,0.271260087,0.922408442,4.5,0.0792,0.0533,0.281812539,0.073226545,0.380993897,1.62,1.98,6.32,17.27,0.44072005
0,0.366786141,0.799880526,2.1,0.0148,0.0533,0.04181601,0.040716612,0.636929461,0.57,1.42,1.312,65.48,0.209080048
0,0.269014085,1.492957746,16,0.2761,0.2007,0.056807512,0.145724258,1,0.79,1.04,2.68,126.94,0.4657277
0,0.336506159,3.558790594,8.2,0.1088,0.2263,0.143337066,0.011647255,0.403085178,1.48,1.16,8.59,50.75,0.498320269
0,0.17741418,1.531280077,13.1,0.0457,0.0416,0.46551171,0.09403255,0.287123572,2.48,0.87,6.63,54.31,0.440487648
0,0.58891455,0.908775982,-2,-0.0828,0.00532,0.474595843,0.060784314,0.789473684,0.27,1.94,6.82,12.61,0.15704388
0,0.241835834,1.349955869,21.4,0.0797,0.0237,0.450573698,0.009124088,0.283643892,2.53,1.08,5.2,17.27,0.610767873
0,0.140751658,2.496315402,25.3,0.60716,0.0533,0.007000737,0.218586387,0.994791667,0.03,0.7,6.6,79.7,0.002947679
0,0.251207729,2.460693895,13.2,0.1651,0.0533,0.320597277,0.006993007,0.383121232,1.61,0.93,17.98,13.48,0.404479578
0,0.366578014,1.269946809,10.1,0.0307,0.0738,0.567819149,0.00241838,0.45464541,1.2,1.17,12.91,31.52,0.439716312
0,0.406096362,0.477876106,8,0.0135,0.0533,0.421828909,0.002421308,0.679276316,0.47,1.8,5.4,14.1,0.191740413
0,0.944360902,6.690225564,18.85,-0.0016,0.0533,1.406015038,1.025477707,0.998410175,0.79,1.23,6.32,17.27,0.012030075
0,0.649895178,0.740041929,2,0.0049,0.0533,0.205450734,0.00483871,0.725146199,0.38,2.03,3.38,45.87,0.246331237
0,0.545119705,0.607734807,5,0.0344,0.0533,0.254143646,0.273648649,0.783068783,0.28,1.44,2.27,2.24,0.151012891
0,0.986068111,6.886996904,-0.3,-0.0047,0.0533,1.447368421,1.004709576,1,0.79,0.67,6.32,17.27,1.535603715
0,0.32132964,3.252631579,5.7,0.0121,0.531,0.186149584,0.143965517,0.606694561,0.65,1.06,12.68,53.34,0.208310249
0,0.628571429,1.185714286,1.3,0.0792,0.0533,0.133333333,0.632575758,0.891891892,0.12,2.02,6.32,17.27,0.076190476
0,0.456427955,2.733390854,3.8,0.0584,0.7732,0.107851596,0.157844991,0.822706065,0.22,1.66,5.93,17.27,0.098360656
0,0.249534451,2.952979516,12.6,0.2014,0.0533,0.012569832,0.007462687,0.291780076,2.43,1.81,8.61,15.56,0.605679702
0,0.901269394,6.275035261,18.85,0.0792,0.0533,0.334273625,0.130672926,1,0.79,5.766,6.32,17.27,1.399153738
0,0.245406824,0.999125109,21.7,0.1779,0.0606,0.552493438,0.148841355,0.347583643,1.88,1.07,7.29,8.24,0.460629921
0,0.445859873,1.085987261,10.1,0.1965,0.019,0.514861996,0.198809524,0.650154799,0.54,1.11,8.39,33.45,0.239915074
0,0.289693593,6.844939647,4.9,0.148,0.1058,0.073351903,1.884615385,1,0.79,0.31,65.526,62.88,0.921077066
0,0.495718363,0.875356803,16.3,0.3304,0.0533,0.540437678,0.084452975,0.986742424,0.03,0.36,46.21,6.15,0.007611798
0,0.347959969,0.81678214,7.7,0.0337,0.0533,0.341031563,0.184734513,0.590849673,0.69,1.48,1.39,20.34,0.24095458
0,0.662778367,0.702014846,4.1,0.0342,0.0336,0.45281018,0.0592,0.75030012,0.33,2.01,2.95,7.38,0.220572641
0,0.510526316,1.163157895,6.7,0.0408,0.0533,0.372631579,0.172164948,0.784789644,0.27,1.38,3.71,78.99,0.14
0,0.118664591,0.359453382,-16.8,-0.26,0.0533,0.245632244,0.360058309,0.207752877,3.81,1.18,65.526,2.192,0.452516866
0,0.226825843,0.973314607,13.9,0.0575,0.0542,0.479634831,0.129256966,0.288908766,2.46,0.98,7.42,5.05,0.558286517
